published,content,engagement,len
19/07/20 10:53,สนใจ​คะโค้ด,0.0,11
19/07/20 10:37,แผนกเทคโอเวอร์โรงแรม เดี๋ยวอีกหน่อยคงจะมีแผนกเทคโอเวอร์กิจการโรงงานอุตสาหกรรม และอื่นๆอีกมากมาย😁😁😁 พร้อมกันทั้งประเทศ ที่นี่ เร็วๆนี้    https://www.thansettakij.com/content/business/442180?fb&fbclid=IwAR1Mgt5RmpcL2XfkPWhKLoCGfhimGYaY-_yCh-0FGSgiPE2oa8g0l8duf2E,0.0,261
19/07/20 10:23,"Ookhan Jetsada ตาม​ความ​เหมาะสม​ของ​ราย​ได้​ครับ
  หาก​ราย​ได้​ลด​ลง​เป็น​จำนวน​มาก หรือ ตกงาน
  ก็​จะ​ไม่​สามารถ​ชำระ​หนี้​ได้​ตาม​ปกติ​ครับ
  หาก​ผู้​เป็น​หนี้​สามารถ​ชำระ​ได้ ก็​ควร​จะ​ชำระ​หนี้ เพราะ
  การ​พัก​หนี้​ไม่​ได้​เป็นการ​ลด​จำนวน​หนี้​ครับ​ผม",0.0,256
19/07/20 10:07,"ธนาคาร​แห่ง​ประเทศ​ไทย​เขา​ติดต่อ​แต่​กับ​ธนาคาร
  เขา​ไม่​ติดต่อ​กับ​ประชาชน​ทั่วไป​โดย​ตรง​เรื่อง​เงิน​ฝาก​เงินกู้ อย่า​โง่​นะ",0.0,128
19/07/20 09:10,ทุกวันนี้ ก็​บาง​ที่​ไม่​ได้​ให้​พัก​หรือ​ลดหย่อน,0.0,49
19/07/20 01:08,แค่​ชื่อ​ก็​ดอย​สูง​สุด​แล้ว..,0.0,30
18/07/20 21:46,"ตอนนี้การช่วยเหลือมาตรการ 2 ยังไม่ได้รับความช่วยเหลือเลยค่ะ อย่าพึ่งนึกถึง เดือน ตค.

เรียนสอบถามค่ะ

ขออาศัยช่องทางนี้ขอความช่วยเหลือค่ะ  ตามที่ ธปท. ได้ออกนโยบายการให้ความช่วยเหลือ มาตรการ2 ในเรื่องของการเช่าซื้อรถยนต์  

แต่ ณ ตอนนี้ลูกค้าได้ขอความช่วยเหลือขยายเวลายืดการชำระในมาตรการที่2  กับ โตโยต้า แต่ได้รับการปฏิเสธ โดยสิ้นเชิง  และมีลูกค้าที่ประสบกับปัญหาการเงินต่อเนื่องอีกหลายร้อยคนที่โดนปฏิเสธเช่นกัน

จึงทำให้เกิดความสงสัยว่านโยบายของ ธปท. ออกมาลอยๆ แค่นั้นรึป่าวคะแต่คิดว่าคงไม่ใช่ เพราะ ธปท. หาทางช่วยเหลือกับผู้ที่ได้รับความเดือดร้อนช่วงนี้

แต่ทางโตโยต้าไม่มีความเมตตา ดังเช่นสถาบันอื่นที่อนุมัติยาวแต่แรก 6ด. 

รบกวนฝากข้อความถึงผู้บริหารและผู้เกี่ยวข้องช่วยผลักดันด้วยค่ะ

จะเป็นพระคุณอย่างยิ่ง",0.0,713
18/07/20 20:51,เอ​กรินทร์ ชัย​กิจ​พัฒนา​กุล,0.0,28
18/07/20 20:30,"ถึง​พัก​ได้ หรือ พัก​ไม่​ได้
  ลูกหนี้ เขา​ก็​ไม่​มี​จ่าย เพราะ​ตกงาน​กัน​เป็น​ล้าน​ๆ​ๆ​คน
  จะ​ให้​เขา​เอา​เบี้ย​ที่ไหน​มา​จ่าย​ครับ",0.0,133
18/07/20 19:13,Akkarapol Kamilia,0.0,17
18/07/20 19:03,"""ขอ​ลด​ดอกเบี้ย"" 🙄🙄🙄🙄",0.0,21
18/07/20 19:01,เข้าใจตั้งชื่อนะ...🤣🤣🤣,0.0,22
18/07/20 18:16,คน​ที่​ไม่​ได้​พัก​เขา​ยัง​ผ่าน​มา​ได้,0.0,38
18/07/20 18:13,"ทำไม ธปท. คิดว่าธนาคารพาณิชย์ จะช้วยเหลือลูกค้า
เขาตั้งธนาคารขึ้นมาก็หวังผลกำไร เขาก็จะช้วยได้ในระดับที่เขาเสียผลประโยชน์น้อยที่สุด หรือไม่ก็ขาดทุนกำไร
การ lock down เป็นการกระทำภาครัฐ มันถึงได้เกิด
วิกฤต และก่อน covid จะระบาดเศรษฐกิจก็แย่อยู่แล้วแต่การรับผิดชอบของภาครัฐ
และหน่วยงานราชการ น้อยมาก มีแต่เซพหน่วยงานตนเองไม่ให้เกิดความเสียหาย เหมือนปัดสวะให้พ้นตัว
ดูแล้วไม่แฟร์กับประชาชนเลย",0.0,389
18/07/20 18:12,ติดตาม​แน่นอน​ครับ,0.0,18
18/07/20 18:01,"มี นโยบาย
  ช่วย​กลุ่ม​โดน​อายัสเงินเดือน​บ้างมั๊ย **โดน​เพราะ​ตอนเฟส​1 non bank
  ยัง​ไม่​ร่วม **พอเฟส​2 non bank ร่วม​โครงการ​ได้​แต่​ก้อ​สาย​เกินไป
  กรม​ฯ​อายัสเงินเดือน​เรียบร้อย..",0.0,185
18/07/20 17:38,ช่วยจริงรึ!!!!  ลิสชิ่ง ท้องถิ่น ช่วยด้วยป่าว ขนาด พรบ.ทวงถามหนี้ให้โทรตามหนี้ได้วันระครั้ง ผมโดนโทรตามเป็น 10 สาย เค้ายังไม่สนใจเลย ถ้าที่บอกว่าช่วงนี้ขาดสภาพคล่องทางการเงินเพราะมีผลกระทบCOVID เค้ายังบอกไม่เข้าเงื่อนไขเลย แถวยังบอกว่า ไม่จ่าย เกิน3เดือนก็ต้องยึดอย่างเดียว,0.0,273
18/07/20 16:56,"ขาย​ทาวน์โอม 4 ขั้น ซ.พัฒนาการ
  สวน​หลา​ง สนใจ​ทัก​มา​ครับ",0.0,59
18/07/20 16:23,มี​ตาม​มา​แน่​ซึนามิ​ทาง​เศรฐกิจ,0.0,32
18/07/20 16:02,"ฝี​แตก​ปลาย​ปี​เริ่ม​ลาก​ยาว​ซึม​นาน​ปี​หน้า​ก็​ไม่​ฟื้น​หรอก​ค่ะ
  ทำ​ธุรกิจ​ขาย​โลง​ศพ​น่า​จะ​ดี😂",0.0,99
